Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Shown on Collection Page (product.metafields.custom.shown_on_collection_page),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color Family (product.metafields.product.color_family),Style Family (product.metafields.product.style_name),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,generated_tags
travelers-journal-olive-grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Travelers_Journal_MN_Open_Anthro_Square_44d8391d-8a40-43d5-bf41-f13ef2a676c8.png?v=1772829078,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""travelers-journal"", ""vegetable-tanned"", ""hand-marbled"", ""elastic-closure"", ""writing-accessory""]"
travelers-journal-olive-grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_OliveGrove_3_1.png?v=1772829078,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""travelers-journal"", ""vegetable-tanned"", ""hand-marbled"", ""elastic-closure"", ""writing-accessory""]"
travelers-journal-olive-grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_OliveGrove_2_1.png?v=1772829078,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""travelers-journal"", ""vegetable-tanned"", ""hand-marbled"", ""elastic-closure"", ""writing-accessory""]"
travelers-journal-purple-haze,Traveler's Journal,"<p>The perfect companion if you are constantly making lists and keeping things organized. The Traveler's Journal holds three <meta charset=""utf-8""><span data-mce-fragment=""1"">A5 (</span><span data-mce-fragment=""1"">8.25x5.5</span><span data-mce-fragment=""1"">in)</span> notebooks and is refillable, fun, and totally addicting.</p>
<p>Full Grain, hand marbled, vegetable tanned leather cover and elastic closure.<br></p>
<p><meta charset=""utf-8""><span>Want to make it personal? </span><span>Have it custom stamped! We love </span><span>the look of</span><span> a name or </span><span>initials</span><span> in the bottom right corner. You can add custom stamping to your order </span><a title=""Custom Stamping Product Page"" href=""https://gladandyoungstudio.com/products/gold-foil-custom-stamping?_pos=1&amp;_sid=d30201f3a&amp;_ss=r"" target=""_blank"" rel=""noopener"">HERE</a><span>, and </span><span>leave a note on the cart page with what you would like added. </span></p>",Glad & Young Studio,Office Supplies > General Office Supplies > Paper Products > Notebooks & Notepads > Journals,Accessories,"Accessories, Custom Stamp, Featured, Shop, vegetable tanned",False,Title,Purple Haze,,,,,,,,TJO-PHZ,371.3787529375,shopify,continue,manual,55.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_PurpleHaze_1.png?v=1771265404,1.0,,False,Refillable Traveler's Journal | Glad & Young Studio,"The perfect companion if you are constantly making lists and keeping things organized. The Traveler's Notebook holds three 5x7in notebooks and is refillable, fun, and totally addicting.",961.0,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_PurpleHaze_1.png?v=1771265404,oz,,16.03,draft,"[""travelers-journal"", ""vegetable-tanned"", ""hand-marbled"", ""elastic-closure"", ""writing-accessory""]"
travelers-journal-purple-haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Travelers_Journal_MN_Open_Anthro_Square_44d8391d-8a40-43d5-bf41-f13ef2a676c8.png?v=1772829078,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""travelers-journal"", ""vegetable-tanned"", ""hand-marbled"", ""elastic-closure"", ""writing-accessory""]"
travelers-journal-purple-haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_PurpleHaze_3.png?v=1772828672,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""travelers-journal"", ""vegetable-tanned"", ""hand-marbled"", ""elastic-closure"", ""writing-accessory""]"
travelers-journal-purple-haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_PurpleHaze_2.png?v=1772828672,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""travelers-journal"", ""vegetable-tanned"", ""hand-marbled"", ""elastic-closure"", ""writing-accessory""]"
travelers-journal-purple-haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_OliveGrove_1_1.png?v=1772829078,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""travelers-journal"", ""vegetable-tanned"", ""hand-marbled"", ""elastic-closure"", ""writing-accessory""]"
travelers-journal-purple-haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_OliveGrove_2_1.png?v=1772829078,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""travelers-journal"", ""vegetable-tanned"", ""hand-marbled"", ""elastic-closure"", ""writing-accessory""]"
travelers-journal-purple-haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TravelersJournal_MarbledNeutral_OliveGrove_3_1.png?v=1772829078,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""travelers-journal"", ""vegetable-tanned"", ""hand-marbled"", ""elastic-closure"", ""writing-accessory""]"
tissue-box-cover-golden-girl,Tissue Box Cover,"<p>Bless yourself (or a friend) with this beautiful full-grain leather tissue box cover. Designed to slip over a standard square tissue box and perfect for desks, coffee tables, nightstands, or any spot that deserves a fun detail. Because practical doesn’t have to be boring.</p>
<p><strong>Measures:</strong><br>• 4"" x 4"" square<br>• 6.5"" tall</p>",Glad & Young Studio,Home & Garden > Bathroom Accessories > Facial Tissue Holders,,"Featured, Standing on Business",False,Title,Golden Girl,,,,,,,,TIS-GOGI,119.067997125,shopify,continue,manual,65.0,,True,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,oz,,19.18,draft,"[""tissue-box-cover"", ""full-grain"", ""leather"", ""desk-organizer""]"
tissue-box-cover-olive-grove,Tissue Box Cover,"<p>Bless yourself (or a friend) with this beautiful full-grain leather tissue box cover. Designed to slip over a standard square tissue box and perfect for desks, coffee tables, nightstands, or any spot that deserves a fun detail. Because practical doesn’t have to be boring.</p>
<p><strong>Measures:</strong><br>• 4"" x 4"" square<br>• 6.5"" tall</p>",Glad & Young Studio,Home & Garden > Bathroom Accessories > Facial Tissue Holders,,"Featured, Standing on Business",False,Title,Olive Grove,,,,,,,,TIS-OGRO,119.067997125,shopify,continue,manual,65.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TissueBox_MarbledNeutral_OliveGrove_1.png?v=1756242715,1.0,,False,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TissueBox_MarbledNeutral_OliveGrove_1.png?v=1756242715,oz,,19.18,draft,"[""tissue-box-cover"", ""full-grain"", ""leather"", ""desk-organizer""]"
tissue-box-cover-olive-grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TissueBox_MarbledNeutral_OliveGrove_2.png?v=1756242717,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""tissue-box-cover"", ""full-grain"", ""leather"", ""desk-organizer""]"
tissue-box-cover-purple-haze,Tissue Box Cover,"<p>Bless yourself (or a friend) with this beautiful full-grain leather tissue box cover. Designed to slip over a standard square tissue box and perfect for desks, coffee tables, nightstands, or any spot that deserves a fun detail. Because practical doesn’t have to be boring.</p>
<p><strong>Measures:</strong><br>• 4"" x 4"" square<br>• 6.5"" tall</p>",Glad & Young Studio,Home & Garden > Bathroom Accessories > Facial Tissue Holders,,"Featured, Standing on Business",False,Title,Purple Haze,,,,,,,,TIS-PHZ,119.067997125,shopify,continue,manual,65.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TissueBox_MarbledNeutral_PurpleHaze_1.png?v=1756242684,1.0,,False,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TissueBox_MarbledNeutral_PurpleHaze_1.png?v=1756242684,oz,,19.18,draft,"[""tissue-box-cover"", ""full-grain"", ""leather"", ""desk-organizer""]"
tissue-box-cover-purple-haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TissueBox_MarbledNeutral_PurpleHaze_2.png?v=1756242687,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""tissue-box-cover"", ""full-grain"", ""leather"", ""desk-organizer""]"
tissue-box-cover-happy-hour,Tissue Box Cover,"<p>Bless yourself (or a friend) with this beautiful full-grain leather tissue box cover. Designed to slip over a standard square tissue box and perfect for desks, coffee tables, nightstands, or any spot that deserves a fun detail. Because practical doesn’t have to be boring.</p>
<p><strong>Measures:</strong><br>• 4"" x 4"" square<br>• 6.5"" tall</p>",Glad & Young Studio,Home & Garden > Bathroom Accessories > Facial Tissue Holders,,"Featured, Standing on Business",False,Title,Happy Hour,,,,,,,,TIS-HAPY,119.067997125,shopify,continue,manual,65.0,,True,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,oz,,19.18,draft,"[""tissue-box-cover"", ""full-grain"", ""leather"", ""desk-organizer""]"
tissue-box-cover-blue-lagoon,Tissue Box Cover,"<p>Bless yourself (or a friend) with this beautiful full-grain leather tissue box cover. Designed to slip over a standard square tissue box and perfect for desks, coffee tables, nightstands, or any spot that deserves a fun detail. Because practical doesn’t have to be boring.</p>
<p><strong>Measures:</strong><br>• 4"" x 4"" square<br>• 6.5"" tall</p>",Glad & Young Studio,Home & Garden > Bathroom Accessories > Facial Tissue Holders,,"Featured, Standing on Business",False,Title,Blue Lagoon,,,,,,,,TIS-BLUL,119.067997125,shopify,continue,manual,65.0,,True,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,oz,,19.18,draft,"[""tissue-box-cover"", ""full-grain"", ""leather"", ""desk-organizer""]"
tissue-box-cover-cosmic-cake,Tissue Box Cover,"<p>Bless yourself (or a friend) with this beautiful full-grain leather tissue box cover. Designed to slip over a standard square tissue box and perfect for desks, coffee tables, nightstands, or any spot that deserves a fun detail. Because practical doesn’t have to be boring.</p>
<p><strong>Measures:</strong><br>• 4"" x 4"" square<br>• 6.5"" tall</p>",Glad & Young Studio,Home & Garden > Bathroom Accessories > Facial Tissue Holders,,"Featured, Standing on Business",False,Title,Cosmic Cake,,,,,,,,TIS-COSM,119.067997125,shopify,continue,manual,65.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TissueBox_MarbledColorful_CosmicCake_1.png?v=1756448051,1.0,,False,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TissueBox_MarbledColorful_CosmicCake_1.png?v=1756448051,oz,,19.18,draft,"[""tissue-box-cover"", ""full-grain"", ""leather"", ""desk-organizer""]"
tissue-box-cover-cosmic-cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/TissueBox_MarbledColorful_CosmicCake_2.png?v=1756448051,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""tissue-box-cover"", ""full-grain"", ""leather"", ""desk-organizer""]"
swivel-snap-keychain-purple-haze,Swivel Snap Keychain,"<p><br><br>Tired of digging for your keys? We were too. Considered one of our most essential items, this little keychain packs a lot of punch. Hook it to your belt loop or your bag strap and never lose your keys again. A true game changer. <br><br>Features:<br>• 3/4in wide heavy duty leather<br>• Solid brass swivel snap clasp<br>• Solid brass split keyring</p>",Glad & Young Studio,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Keychains,"Accessories, Custom Stamp, keychain, Shop, Travel",False,Title,Purple Haze,,,,,,,,SWIV-PHZ,56.69904625,shopify,continue,manual,22.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SwivelSnap_MarbledNeutral_PurpleHaze_1.png?v=1772817294,1.0,,False,Swivel Snap Leather Keychain - Glad & Young Studio,"Tired of digging for your keys? We were too. Considered one of our most essential items, hook it to your belt loop or your bag strap and never lose your keys again. ",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SwivelSnap_MarbledNeutral_PurpleHaze_1.png?v=1772817294,oz,,6.0,draft,"[""leather-keychain"", ""vegetable-tanned"", ""brass-swivel-snap"", ""everyday-carry""]"
swivel-snap-keychain-purple-haze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SwivelSnap_MarbledNeutral_PurpleHaze_trio_1.png?v=1772817296,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-keychain"", ""vegetable-tanned"", ""brass-swivel-snap"", ""everyday-carry""]"
swivel-snap-keychain-olive-grove,Swivel Snap Keychain,"<p><br><br>Tired of digging for your keys? We were too. Considered one of our most essential items, this little keychain packs a lot of punch. Hook it to your belt loop or your bag strap and never lose your keys again. A true game changer. <br><br>Features:<br>• 3/4in wide heavy duty leather<br>• Solid brass swivel snap clasp<br>• Solid brass split keyring</p>",Glad & Young Studio,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Keychains,"Accessories, Custom Stamp, keychain, Shop, Travel",False,Title,Olive Grove,,,,,,,,SWIV-OGRO,56.69904625,shopify,continue,manual,22.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SwivelSnap_MarbledNeutral_OliveGrove_1.png?v=1772817187,1.0,,False,Swivel Snap Leather Keychain - Glad & Young Studio,"Tired of digging for your keys? We were too. Considered one of our most essential items, hook it to your belt loop or your bag strap and never lose your keys again. ",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SwivelSnap_MarbledNeutral_OliveGrove_1.png?v=1772817187,oz,,6.0,draft,"[""leather-keychain"", ""vegetable-tanned"", ""brass-swivel-snap"", ""everyday-carry""]"
swivel-snap-keychain-olive-grove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SwivelSnap_MarbledNeutral_OliveGrove_trio_1.png?v=1772817188,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-keychain"", ""vegetable-tanned"", ""brass-swivel-snap"", ""everyday-carry""]"
swivel-snap-keychain-golden-girl,Swivel Snap Keychain,"<p><br><br>Tired of digging for your keys? We were too. Considered one of our most essential items, this little keychain packs a lot of punch. Hook it to your belt loop or your bag strap and never lose your keys again. A true game changer. <br><br>Features:<br>• 3/4in wide heavy duty leather<br>• Solid brass swivel snap clasp<br>• Solid brass split keyring</p>",Glad & Young Studio,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Keychains,"Accessories, Custom Stamp, keychain, Shop, Travel",False,Title,Golden Girl,,,,,,,,SWIV-GOGI,56.69904625,shopify,continue,manual,22.0,,True,True,,,,,,,,,False,Swivel Snap Leather Keychain - Glad & Young Studio,"Tired of digging for your keys? We were too. Considered one of our most essential items, hook it to your belt loop or your bag strap and never lose your keys again. ",,,,,,,,,,,,,,,,,,,,,oz,,6.0,draft,"[""leather-keychain"", ""vegetable-tanned"", ""brass-swivel-snap"", ""everyday-carry""]"
swivel-snap-keychain-happy-hour,Swivel Snap Keychain,"<p><br><br>Tired of digging for your keys? We were too. Considered one of our most essential items, this little keychain packs a lot of punch. Hook it to your belt loop or your bag strap and never lose your keys again. A true game changer. <br><br>Features:<br>• 3/4in wide heavy duty leather<br>• Solid brass swivel snap clasp<br>• Solid brass split keyring</p>",Glad & Young Studio,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Keychains,"Accessories, Custom Stamp, keychain, Shop, Travel",False,Title,Happy Hour,,,,,,,,SWIV-HAPY,56.69904625,shopify,continue,manual,22.0,,True,True,,,,,,,,,False,Swivel Snap Leather Keychain - Glad & Young Studio,"Tired of digging for your keys? We were too. Considered one of our most essential items, hook it to your belt loop or your bag strap and never lose your keys again. ",,,,,,,,,,,,,,,,,,,,,oz,,6.0,draft,"[""leather-keychain"", ""vegetable-tanned"", ""brass-swivel-snap"", ""everyday-carry""]"
swivel-snap-keychain-cosmic-cake,Swivel Snap Keychain,"<p><br><br>Tired of digging for your keys? We were too. Considered one of our most essential items, this little keychain packs a lot of punch. Hook it to your belt loop or your bag strap and never lose your keys again. A true game changer. <br><br>Features:<br>• 3/4in wide heavy duty leather<br>• Solid brass swivel snap clasp<br>• Solid brass split keyring</p>",Glad & Young Studio,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Keychains,"Accessories, Custom Stamp, keychain, Shop, Travel",False,Title,Cosmic Cake,,,,,,,,SWIV-COSM,56.69904625,shopify,continue,manual,22.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SwivelSnap_MarbledColorful_CosmicCake_1.png?v=1772748341,1.0,,False,Swivel Snap Leather Keychain - Glad & Young Studio,"Tired of digging for your keys? We were too. Considered one of our most essential items, hook it to your belt loop or your bag strap and never lose your keys again. ",,,,,,,,,,,,,,,,,,,,,oz,,6.0,draft,"[""leather-keychain"", ""vegetable-tanned"", ""brass-swivel-snap"", ""everyday-carry""]"
swivel-snap-keychain-cosmic-cake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SwivelSnap_MarbledColorful_CosmicCake_trio_1.png?v=1772748341,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""leather-keychain"", ""vegetable-tanned"", ""brass-swivel-snap"", ""everyday-carry""]"
swivel-snap-keychain-blue-lagoon,Swivel Snap Keychain,"<p><br><br>Tired of digging for your keys? We were too. Considered one of our most essential items, this little keychain packs a lot of punch. Hook it to your belt loop or your bag strap and never lose your keys again. A true game changer. <br><br>Features:<br>• 3/4in wide heavy duty leather<br>• Solid brass swivel snap clasp<br>• Solid brass split keyring</p>",Glad & Young Studio,Apparel & Accessories > Handbag & Wallet Accessories > Keychains,Keychains,"Accessories, Custom Stamp, keychain, Shop, Travel",False,Title,Blue Lagoon,,,,,,,,SWIV-BLUL,56.69904625,shopify,continue,manual,22.0,,True,True,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SwivelSnap_MarbledColorful_BlueLagoon_1.png?v=1772748341,1.0,,False,Swivel Snap Leather Keychain - Glad & Young Studio,"Tired of digging for your keys? We were too. Considered one of our most essential items, hook it to your belt loop or your bag strap and never lose your keys again. ",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/SwivelSnap_MarbledColorful_BlueLagoon_1.png?v=1772748341,oz,,6.0,draft,"[""leather-keychain"", ""vegetable-tanned"", ""brass-swivel-snap"", ""everyday-carry""]"
